Specialist,DIAGNOSIS_CODE,ACTIVITY_CODE,ACTIVITY_COUNT_TOTAL,DIAGNOSIS_CODE_COUNT,ACTIVITY_COUNT_AVG,ACTIVITY_COUNT_STDEV,CareProfile_class_code
INT,233,070213,2,1003,0.001994018,0.001990042,8
INT,233,070303,5,1003,0.004985045,0.004960194,8
INT,233,070402,36,1003,0.03589232,0.03460407,8
INT,233,070404,10,1003,0.009970089,0.009870687,8
INT,233,070419,51,1003,0.05084746,0.04826199,8
INT,233,070421,40,1003,0.03988036,0.03828992,8
INT,233,070425,6,1003,0.005982054,0.005946269,8
INT,233,070426,48,1003,0.04785643,0.04556619,8
INT,233,070431,1,1003,0.000997009,0.0009960149,8
INT,233,070437,2,1003,0.001994018,0.001990042,8
INT,233,070438,1,1003,0.000997009,0.0009960149,8
INT,233,070440,43,1003,0.04287139,0.04103343,8
INT,233,070442,11,1003,0.0109671,0.01084682,8
INT,233,070443,11,1003,0.0109671,0.01084682,8
INT,233,070449,2,1003,0.001994018,0.001990042,8
INT,233,070460,4,1003,0.003988036,0.003972131,8
INT,233,070476,32,1003,0.03190429,0.0308864,8
INT,233,070489,2,1003,0.001994018,0.001990042,8
INT,233,070507,2,1003,0.001994018,0.001990042,9
INT,233,070689,3,1003,0.002991027,0.002982081,8
INT,233,070693,1,1003,0.000997009,0.0009960149,8
INT,233,070702,44,1003,0.0438684,0.04194396,8
INT,233,070703,9,1003,0.008973081,0.008892565,8
INT,233,070707,8,1003,0.007976072,0.007912454,8
INT,233,070715,43,1003,0.04287139,0.04103343,8
INT,233,070718,4,1003,0.003988036,0.003972131,8
INT,233,071471,1,1003,0.000997009,0.0009960149,8
INT,233,072106,5,1003,0.004985045,0.004960194,8
INT,233,072417,35,1003,0.03489532,0.03367763,8
INT,233,072511,2,1003,0.001994018,0.001990042,8
INT,233,072551,2,1003,0.001994018,0.001990042,8
INT,233,072552,2,1003,0.001994018,0.001990042,8
INT,233,072570,16,1003,0.01595214,0.01569767,8
INT,233,072573,38,1003,0.03788634,0.03645097,8
INT,233,072582,4,1003,0.003988036,0.003972131,8
INT,233,072583,4,1003,0.003988036,0.003972131,8
INT,233,072601,1,1003,0.000997009,0.0009960149,8
INT,233,072621,1,1003,0.000997009,0.0009960149,8
INT,233,072646,7,1003,0.006979063,0.006930355,8
INT,233,072649,5,1003,0.004985045,0.004960194,8
INT,233,074065,3,1003,0.002991027,0.002982081,8
INT,233,074110,1,1003,0.000997009,0.0009960149,8
INT,233,074251,3,1003,0.002991027,0.002982081,8
INT,233,074335,31,1003,0.03090728,0.02995202,8
INT,233,074801,40,1003,0.03988036,0.03828992,8
INT,233,074802,52,1003,0.05184447,0.04915662,8
INT,233,074891,2,1003,0.001994018,0.001990042,8
INT,233,074892,1,1003,0.000997009,0.0009960149,8
INT,233,074896,38,1003,0.03788634,0.03645097,8
INT,233,075042,3,1003,0.002991027,0.002982081,9
INT,233,075045,2,1003,0.001994018,0.001990042,9
INT,233,077121,44,1003,0.0438684,0.04194396,8
INT,233,079001,1,1003,0.000997009,0.0009960149,8
INT,233,079992,2,1003,0.001994018,0.001990042,11
INT,233,083042,5,1003,0.004985045,0.004960194,7
INT,233,083190,8,1003,0.007976072,0.007912454,7
INT,233,083202,11,1003,0.0109671,0.01084682,7
INT,233,083290,8,1003,0.007976072,0.007912454,7
INT,233,083302,11,1003,0.0109671,0.01084682,7
INT,233,083390,8,1003,0.007976072,0.007912454,7
INT,233,087042,1,1003,0.000997009,0.0009960149,7
INT,233,087070,1,1003,0.000997009,0.0009960149,7
INT,233,089202,1,1003,0.000997009,0.0009960149,7
INT,233,120031,1,1003,0.000997009,0.0009960149,7
INT,233,120034,15,1003,0.01495513,0.01473148,7
INT,233,120035,15,1003,0.01495513,0.01473148,7
INT,233,120230,1,1003,0.000997009,0.0009960149,7
INT,233,190011,52,1003,0.05184447,0.04915662,1
INT,233,190012,2,1003,0.001994018,0.001990042,1
INT,233,190013,39,1003,0.03888335,0.03737143,1
INT,233,190014,8,1003,0.007976072,0.007912454,99
INT,233,190015,3,1003,0.002991027,0.002982081,89
INT,233,190021,2,1003,0.001994018,0.001990042,99
INT,233,190035,11,1003,0.0109671,0.01084682,2
INT,233,190204,6,1003,0.005982054,0.005946269,3
INT,233,192850,6,1003,0.005982054,0.005946269,12
INT,234,039757,1,40,0.025,0.024375,4
INT,234,070116,2,40,0.05,0.0475,8
INT,234,070130,1,40,0.025,0.024375,8
INT,234,070402,1,40,0.025,0.024375,8
INT,234,070419,3,40,0.075,0.069375,8
INT,234,070421,3,40,0.075,0.069375,8
INT,234,070425,1,40,0.025,0.024375,8
INT,234,070426,3,40,0.075,0.069375,8
INT,234,070440,2,40,0.05,0.0475,8
INT,234,070442,3,40,0.075,0.069375,8
INT,234,070443,3,40,0.075,0.069375,8
INT,234,070702,1,40,0.025,0.024375,8
INT,234,070703,1,40,0.025,0.024375,8
INT,234,072417,2,40,0.05,0.0475,8
INT,234,072621,1,40,0.025,0.024375,8
INT,234,072646,1,40,0.025,0.024375,8
INT,234,074802,3,40,0.075,0.069375,8
INT,234,074896,3,40,0.075,0.069375,8
INT,234,120030,1,40,0.025,0.024375,7
INT,234,190011,2,40,0.05,0.0475,1
INT,234,190013,2,40,0.05,0.0475,1
INT,239,070116,1,117,0.008547009,0.008473957,8
INT,239,070402,2,117,0.01709402,0.01680181,8
INT,239,070419,9,117,0.07692308,0.07100592,8
INT,239,070421,7,117,0.05982906,0.05624954,8
INT,239,070425,2,117,0.01709402,0.01680181,8
INT,239,070426,9,117,0.07692308,0.07100592,8
INT,239,070428,1,117,0.008547009,0.008473957,8
INT,239,070440,5,117,0.04273504,0.04090876,8
INT,239,070442,7,117,0.05982906,0.05624954,8
INT,239,070443,7,117,0.05982906,0.05624954,8
INT,239,070460,1,117,0.008547009,0.008473957,8
INT,239,070468,1,117,0.008547009,0.008473957,8
INT,239,070469,1,117,0.008547009,0.008473957,8
INT,239,070476,1,117,0.008547009,0.008473957,8
INT,239,070489,2,117,0.01709402,0.01680181,8
INT,239,070689,1,117,0.008547009,0.008473957,8
INT,239,070702,2,117,0.01709402,0.01680181,8
INT,239,070703,1,117,0.008547009,0.008473957,8
INT,239,070715,2,117,0.01709402,0.01680181,8
INT,239,070718,2,117,0.01709402,0.01680181,8
INT,239,071105,1,117,0.008547009,0.008473957,9
INT,239,071118,1,117,0.008547009,0.008473957,9
INT,239,071739,1,117,0.008547009,0.008473957,8
INT,239,072417,2,117,0.01709402,0.01680181,8
INT,239,072573,2,117,0.01709402,0.01680181,8
INT,239,072646,2,117,0.01709402,0.01680181,8
INT,239,072649,1,117,0.008547009,0.008473957,8
INT,239,074110,2,117,0.01709402,0.01680181,8
INT,239,074251,1,117,0.008547009,0.008473957,8
INT,239,074335,1,117,0.008547009,0.008473957,8
INT,239,074801,1,117,0.008547009,0.008473957,8
INT,239,074802,9,117,0.07692308,0.07100592,8
INT,239,074891,2,117,0.01709402,0.01680181,8
INT,239,074892,3,117,0.02564103,0.02498356,8
INT,239,074895,1,117,0.008547009,0.008473957,8
INT,239,074896,3,117,0.02564103,0.02498356,8
INT,239,077121,2,117,0.01709402,0.01680181,8
INT,239,079001,1,117,0.008547009,0.008473957,8
INT,239,087070,1,117,0.008547009,0.008473957,7
INT,239,190011,8,117,0.06837607,0.06370078,1
INT,239,190013,5,117,0.04273504,0.04090876,1
INT,239,190014,3,117,0.02564103,0.02498356,99
INT,242,070159,1,71,0.01408451,0.01388613,8
INT,242,070419,1,71,0.01408451,0.01388613,8
INT,242,070421,1,71,0.01408451,0.01388613,8
INT,242,070426,1,71,0.01408451,0.01388613,8
INT,242,070440,1,71,0.01408451,0.01388613,8
INT,242,070702,1,71,0.01408451,0.01388613,8
INT,242,072501,5,71,0.07042254,0.0654632,8
INT,242,072511,1,71,0.01408451,0.01388613,8
INT,242,072531,3,71,0.04225352,0.04046816,8
INT,242,072550,2,71,0.02816901,0.02737552,8
INT,242,072551,5,71,0.07042254,0.0654632,8
INT,242,072552,5,71,0.07042254,0.0654632,8
INT,242,072558,6,71,0.08450704,0.0773656,8
INT,242,072565,6,71,0.08450704,0.0773656,8
INT,242,072570,6,71,0.08450704,0.0773656,8
INT,242,072571,1,71,0.01408451,0.01388613,8
INT,242,072573,6,71,0.08450704,0.0773656,8
INT,242,072649,1,71,0.01408451,0.01388613,8
INT,242,074802,1,71,0.01408451,0.01388613,8
INT,242,082490,3,71,0.04225352,0.04046816,7
INT,242,190011,5,71,0.07042254,0.0654632,1
INT,242,190013,4,71,0.05633803,0.05316405,1
INT,242,190014,3,71,0.04225352,0.04046816,99
INT,242,190021,1,71,0.01408451,0.01388613,99
INT,242,190204,1,71,0.01408451,0.01388613,3
INT,243,070001,1,96,0.01041667,0.01030816,9
INT,243,070003,1,96,0.01041667,0.01030816,9
INT,243,070100,1,96,0.01041667,0.01030816,8
INT,243,070116,9,96,0.09375,0.08496094,8
INT,243,070303,1,96,0.01041667,0.01030816,8
INT,243,070419,14,96,0.1458333,0.124566,8
INT,243,070421,1,96,0.01041667,0.01030816,8
INT,243,070426,1,96,0.01041667,0.01030816,8
INT,243,070442,15,96,0.15625,0.1318359,8
INT,243,070443,15,96,0.15625,0.1318359,8
INT,243,070469,1,96,0.01041667,0.01030816,8
INT,243,070489,1,96,0.01041667,0.01030816,8
INT,243,070689,2,96,0.02083333,0.02039931,8
INT,243,070702,2,96,0.02083333,0.02039931,8
INT,243,070715,2,96,0.02083333,0.02039931,8
INT,243,072106,1,96,0.01041667,0.01030816,8
INT,243,072417,1,96,0.01041667,0.01030816,8
INT,243,072558,1,96,0.01041667,0.01030816,8
INT,243,072565,2,96,0.02083333,0.02039931,8
INT,243,072570,1,96,0.01041667,0.01030816,8
INT,243,072573,1,96,0.01041667,0.01030816,8
INT,243,072648,1,96,0.01041667,0.01030816,8
INT,243,074110,1,96,0.01041667,0.01030816,8
INT,243,074802,1,96,0.01041667,0.01030816,8
INT,243,074891,1,96,0.01041667,0.01030816,8
INT,243,074892,1,96,0.01041667,0.01030816,8
INT,243,074896,1,96,0.01041667,0.01030816,8
INT,243,075041,1,96,0.01041667,0.01030816,9
INT,243,075044,1,96,0.01041667,0.01030816,9
INT,243,077121,2,96,0.02083333,0.02039931,8
INT,243,082490,2,96,0.02083333,0.02039931,7
INT,243,190011,2,96,0.02083333,0.02039931,1
INT,243,190012,1,96,0.01041667,0.01030816,1
INT,243,190013,1,96,0.01041667,0.01030816,1
INT,243,190014,2,96,0.02083333,0.02039931,99
INT,243,190021,1,96,0.01041667,0.01030816,99
INT,243,190204,2,96,0.02083333,0.02039931,3
INT,243,192850,1,96,0.01041667,0.01030816,12
INT,247,070402,2,67,0.02985075,0.02895968,8
INT,247,070419,2,67,0.02985075,0.02895968,8
INT,247,070421,2,67,0.02985075,0.02895968,8
INT,247,070426,2,67,0.02985075,0.02895968,8
INT,247,070442,2,67,0.02985075,0.02895968,8
INT,247,070443,2,67,0.02985075,0.02895968,8
INT,247,070489,1,67,0.01492537,0.01470261,8
INT,247,070702,2,67,0.02985075,0.02895968,8
INT,247,070715,2,67,0.02985075,0.02895968,8
INT,247,070718,1,67,0.01492537,0.01470261,8
INT,247,072417,2,67,0.02985075,0.02895968,8
INT,247,072501,2,67,0.02985075,0.02895968,8
INT,247,072511,3,67,0.04477612,0.04277122,8
INT,247,072531,1,67,0.01492537,0.01470261,8
INT,247,072551,3,67,0.04477612,0.04277122,8
INT,247,072552,3,67,0.04477612,0.04277122,8
INT,247,072558,3,67,0.04477612,0.04277122,8
INT,247,072565,3,67,0.04477612,0.04277122,8
INT,247,072570,3,67,0.04477612,0.04277122,8
INT,247,072571,1,67,0.01492537,0.01470261,8
INT,247,072573,3,67,0.04477612,0.04277122,8
INT,247,074110,2,67,0.02985075,0.02895968,8
INT,247,074802,2,67,0.02985075,0.02895968,8
INT,247,074891,2,67,0.02985075,0.02895968,8
INT,247,074892,2,67,0.02985075,0.02895968,8
INT,247,074896,2,67,0.02985075,0.02895968,8
INT,247,077121,2,67,0.02985075,0.02895968,8
INT,247,086902,1,67,0.01492537,0.01470261,7
INT,247,086970,1,67,0.01492537,0.01470261,7
INT,247,088470,1,67,0.01492537,0.01470261,7
INT,247,190011,4,67,0.05970149,0.05613722,1
INT,247,190013,3,67,0.04477612,0.04277122,1
INT,248,070402,7,122,0.05737705,0.05408492,8
INT,248,070419,6,122,0.04918033,0.04676162,8
INT,248,070421,1,122,0.008196721,0.008129535,8
INT,248,070425,2,122,0.01639344,0.0161247,8
INT,248,070426,2,122,0.01639344,0.0161247,8
INT,248,070440,1,122,0.008196721,0.008129535,8
INT,248,070442,5,122,0.04098361,0.03930395,8
INT,248,070443,5,122,0.04098361,0.03930395,8
INT,248,070460,2,122,0.01639344,0.0161247,8
INT,248,070489,1,122,0.008196721,0.008129535,8
INT,248,070702,7,122,0.05737705,0.05408492,8
INT,248,070703,1,122,0.008196721,0.008129535,8
INT,248,070715,5,122,0.04098361,0.03930395,8
INT,248,070718,1,122,0.008196721,0.008129535,8
INT,248,071739,1,122,0.008196721,0.008129535,8
INT,248,072417,1,122,0.008196721,0.008129535,8
INT,248,072501,3,122,0.02459016,0.02398549,8
INT,248,072511,6,122,0.04918033,0.04676162,8
INT,248,072551,4,122,0.03278688,0.03171191,8
INT,248,072552,3,122,0.02459016,0.02398549,8
INT,248,072558,4,122,0.03278688,0.03171191,8
INT,248,072565,6,122,0.04918033,0.04676162,8
INT,248,072570,8,122,0.06557377,0.06127385,8
INT,248,072573,7,122,0.05737705,0.05408492,8
INT,248,072583,1,122,0.008196721,0.008129535,8
INT,248,072621,1,122,0.008196721,0.008129535,8
INT,248,074065,3,122,0.02459016,0.02398549,8
INT,248,074110,1,122,0.008196721,0.008129535,8
INT,248,074251,2,122,0.01639344,0.0161247,8
INT,248,074802,2,122,0.01639344,0.0161247,8
INT,248,074891,2,122,0.01639344,0.0161247,8
INT,248,074892,1,122,0.008196721,0.008129535,8
INT,248,074896,1,122,0.008196721,0.008129535,8
INT,248,077121,5,122,0.04098361,0.03930395,8
INT,248,079992,1,122,0.008196721,0.008129535,11
INT,248,086902,1,122,0.008196721,0.008129535,7
INT,248,086970,1,122,0.008196721,0.008129535,7
INT,248,190011,2,122,0.01639344,0.0161247,1
INT,248,190013,7,122,0.05737705,0.05408492,1
INT,248,190014,2,122,0.01639344,0.0161247,99
INT,249,039680,1,81,0.01234568,0.01219326,6
INT,249,039839,1,81,0.01234568,0.01219326,4
INT,249,039846,1,81,0.01234568,0.01219326,4
INT,249,070100,1,81,0.01234568,0.01219326,8
INT,249,070116,1,81,0.01234568,0.01219326,8
INT,249,070119,1,81,0.01234568,0.01219326,8
INT,249,070303,1,81,0.01234568,0.01219326,8
INT,249,070402,2,81,0.02469136,0.02408169,8
INT,249,070404,2,81,0.02469136,0.02408169,8
INT,249,070419,3,81,0.03703704,0.0356653,8
INT,249,070421,1,81,0.01234568,0.01219326,8
INT,249,070425,1,81,0.01234568,0.01219326,8
INT,249,070426,1,81,0.01234568,0.01219326,8
INT,249,070428,1,81,0.01234568,0.01219326,8
INT,249,070440,1,81,0.01234568,0.01219326,8
INT,249,070442,2,81,0.02469136,0.02408169,8
INT,249,070443,2,81,0.02469136,0.02408169,8
INT,249,070460,1,81,0.01234568,0.01219326,8
INT,249,070489,1,81,0.01234568,0.01219326,8
INT,249,070689,1,81,0.01234568,0.01219326,8
INT,249,070702,1,81,0.01234568,0.01219326,8
INT,249,070715,1,81,0.01234568,0.01219326,8
INT,249,070717,1,81,0.01234568,0.01219326,8
INT,249,070718,1,81,0.01234568,0.01219326,8
INT,249,071732,1,81,0.01234568,0.01219326,8
INT,249,071739,1,81,0.01234568,0.01219326,8
INT,249,072106,1,81,0.01234568,0.01219326,8
INT,249,072414,1,81,0.01234568,0.01219326,8
INT,249,072417,1,81,0.01234568,0.01219326,8
INT,249,072501,2,81,0.02469136,0.02408169,8
INT,249,072502,2,81,0.02469136,0.02408169,8
INT,249,072511,1,81,0.01234568,0.01219326,8
INT,249,072516,1,81,0.01234568,0.01219326,8
INT,249,072531,1,81,0.01234568,0.01219326,8
INT,249,072551,1,81,0.01234568,0.01219326,8
INT,249,072552,1,81,0.01234568,0.01219326,8
INT,249,072558,2,81,0.02469136,0.02408169,8
INT,249,072565,1,81,0.01234568,0.01219326,8
INT,249,072570,1,81,0.01234568,0.01219326,8
INT,249,072573,1,81,0.01234568,0.01219326,8
INT,249,072601,1,81,0.01234568,0.01219326,8
INT,249,072646,1,81,0.01234568,0.01219326,8
INT,249,074110,1,81,0.01234568,0.01219326,8
INT,249,074251,1,81,0.01234568,0.01219326,8
INT,249,074335,1,81,0.01234568,0.01219326,8
INT,249,074801,1,81,0.01234568,0.01219326,8
INT,249,074802,1,81,0.01234568,0.01219326,8
INT,249,074891,2,81,0.02469136,0.02408169,8
INT,249,074892,2,81,0.02469136,0.02408169,8
INT,249,074895,1,81,0.01234568,0.01219326,8
INT,249,074896,2,81,0.02469136,0.02408169,8
INT,249,075042,1,81,0.01234568,0.01219326,9
INT,249,077121,1,81,0.01234568,0.01219326,8
INT,249,079992,1,81,0.01234568,0.01219326,11
INT,249,082490,1,81,0.01234568,0.01219326,7
INT,249,085002,1,81,0.01234568,0.01219326,7
INT,249,085042,1,81,0.01234568,0.01219326,7
INT,249,190011,1,81,0.01234568,0.01219326,1
INT,249,190013,4,81,0.04938272,0.04694406,1
INT,249,190014,2,81,0.02469136,0.02408169,99
INT,249,190021,2,81,0.02469136,0.02408169,99
INT,249,190035,1,81,0.01234568,0.01219326,2
INT,249,190204,2,81,0.02469136,0.02408169,3
INT,261,070402,1,8,0.125,0.109375,8
INT,261,070419,1,8,0.125,0.109375,8
INT,261,070442,1,8,0.125,0.109375,8
INT,261,070443,1,8,0.125,0.109375,8
INT,261,072511,1,8,0.125,0.109375,8
INT,261,072570,1,8,0.125,0.109375,8
INT,261,072573,1,8,0.125,0.109375,8
INT,261,190011,1,8,0.125,0.109375,1
INT,262,070402,1,14,0.07142857,0.06632653,8
INT,262,070419,2,14,0.1428571,0.122449,8
INT,262,070421,1,14,0.07142857,0.06632653,8
INT,262,070426,1,14,0.07142857,0.06632653,8
INT,262,070440,1,14,0.07142857,0.06632653,8
INT,262,070702,1,14,0.07142857,0.06632653,8
INT,262,070715,1,14,0.07142857,0.06632653,8
INT,262,072502,1,14,0.07142857,0.06632653,8
INT,262,072570,1,14,0.07142857,0.06632653,8
INT,262,072573,1,14,0.07142857,0.06632653,8
INT,262,074802,1,14,0.07142857,0.06632653,8
INT,262,077121,1,14,0.07142857,0.06632653,8
INT,262,190011,1,14,0.07142857,0.06632653,1
INT,263,070402,3,68,0.04411765,0.04217128,8
INT,263,070419,5,68,0.07352941,0.06812283,8
INT,263,070421,1,68,0.01470588,0.01448962,8
INT,263,070425,3,68,0.04411765,0.04217128,8
INT,263,070426,1,68,0.01470588,0.01448962,8
INT,263,070442,3,68,0.04411765,0.04217128,8
INT,263,070443,3,68,0.04411765,0.04217128,8
INT,263,070460,3,68,0.04411765,0.04217128,8
INT,263,070476,1,68,0.01470588,0.01448962,8
INT,263,070489,3,68,0.04411765,0.04217128,8
INT,263,070702,1,68,0.01470588,0.01448962,8
INT,263,070715,1,68,0.01470588,0.01448962,8
INT,263,071602,1,68,0.01470588,0.01448962,8
INT,263,071739,1,68,0.01470588,0.01448962,8
INT,263,072501,3,68,0.04411765,0.04217128,8
INT,263,072502,1,68,0.01470588,0.01448962,8
INT,263,072570,2,68,0.02941176,0.02854671,8
INT,263,072573,2,68,0.02941176,0.02854671,8
INT,263,072647,1,68,0.01470588,0.01448962,8
INT,263,074065,3,68,0.04411765,0.04217128,8
INT,263,074251,3,68,0.04411765,0.04217128,8
INT,263,074335,1,68,0.01470588,0.01448962,8
INT,263,074801,1,68,0.01470588,0.01448962,8
INT,263,074802,1,68,0.01470588,0.01448962,8
INT,263,074891,3,68,0.04411765,0.04217128,8
INT,263,074895,3,68,0.04411765,0.04217128,8
INT,263,074896,1,68,0.01470588,0.01448962,8
INT,263,077121,1,68,0.01470588,0.01448962,8
INT,263,087042,1,68,0.01470588,0.01448962,7
INT,263,087070,1,68,0.01470588,0.01448962,7
INT,263,190009,1,68,0.01470588,0.01448962,1
INT,263,190011,3,68,0.04411765,0.04217128,1
INT,263,190013,4,68,0.05882353,0.05536332,1
INT,263,190014,1,68,0.01470588,0.01448962,99
INT,263,190204,1,68,0.01470588,0.01448962,3
INT,271,039757,4,159,0.02515723,0.02452435,4
INT,271,039848,1,159,0.006289308,0.006249753,6
INT,271,070100,1,159,0.006289308,0.006249753,8
INT,271,070116,1,159,0.006289308,0.006249753,8
INT,271,070119,1,159,0.006289308,0.006249753,8
INT,271,070130,2,159,0.01257862,0.01242039,8
INT,271,070303,1,159,0.006289308,0.006249753,8
INT,271,070402,6,159,0.03773585,0.03631185,8
INT,271,070419,3,159,0.01886792,0.01851193,8
INT,271,070425,8,159,0.05031446,0.04778292,8
INT,271,070426,1,159,0.006289308,0.006249753,8
INT,271,070437,1,159,0.006289308,0.006249753,8
INT,271,070440,1,159,0.006289308,0.006249753,8
INT,271,070442,5,159,0.03144654,0.03045766,8
INT,271,070443,5,159,0.03144654,0.03045766,8
INT,271,070449,1,159,0.006289308,0.006249753,8
INT,271,070460,8,159,0.05031446,0.04778292,8
INT,271,070476,1,159,0.006289308,0.006249753,8
INT,271,070489,7,159,0.04402516,0.04208694,8
INT,271,070689,3,159,0.01886792,0.01851193,8
INT,271,070693,1,159,0.006289308,0.006249753,8
INT,271,070702,3,159,0.01886792,0.01851193,8
INT,271,070715,3,159,0.01886792,0.01851193,8
INT,271,070718,1,159,0.006289308,0.006249753,8
INT,271,071105,2,159,0.01257862,0.01242039,9
INT,271,071118,2,159,0.01257862,0.01242039,9
INT,271,071126,2,159,0.01257862,0.01242039,9
INT,271,071739,2,159,0.01257862,0.01242039,8
INT,271,072106,1,159,0.006289308,0.006249753,8
INT,271,072417,6,159,0.03773585,0.03631185,8
INT,271,072570,1,159,0.006289308,0.006249753,8
INT,271,072573,3,159,0.01886792,0.01851193,8
INT,271,072582,1,159,0.006289308,0.006249753,8
INT,271,072583,2,159,0.01257862,0.01242039,8
INT,271,072623,1,159,0.006289308,0.006249753,8
INT,271,072649,2,159,0.01257862,0.01242039,8
INT,271,074065,3,159,0.01886792,0.01851193,8
INT,271,074110,5,159,0.03144654,0.03045766,8
INT,271,074251,8,159,0.05031446,0.04778292,8
INT,271,074802,1,159,0.006289308,0.006249753,8
INT,271,074891,8,159,0.05031446,0.04778292,8
INT,271,074892,7,159,0.04402516,0.04208694,8
INT,271,074895,4,159,0.02515723,0.02452435,8
INT,271,074896,8,159,0.05031446,0.04778292,8
INT,271,077121,2,159,0.01257862,0.01242039,8
INT,271,079993,2,159,0.01257862,0.01242039,11
INT,271,085002,1,159,0.006289308,0.006249753,7
INT,271,190011,7,159,0.04402516,0.04208694,1
INT,271,190013,6,159,0.03773585,0.03631185,1
INT,271,190014,3,159,0.01886792,0.01851193,99
INT,283,039757,1,109,0.009174312,0.009090144,4
INT,283,070100,1,109,0.009174312,0.009090144,8
INT,283,070116,1,109,0.009174312,0.009090144,8
INT,283,070303,1,109,0.009174312,0.009090144,8
INT,283,070402,3,109,0.02752294,0.02676542,8
INT,283,070419,5,109,0.04587156,0.04376736,8
INT,283,070421,1,109,0.009174312,0.009090144,8
INT,283,070425,3,109,0.02752294,0.02676542,8
INT,283,070426,1,109,0.009174312,0.009090144,8
INT,283,070442,4,109,0.03669725,0.03535056,8
INT,283,070443,4,109,0.03669725,0.03535056,8
INT,283,070460,3,109,0.02752294,0.02676542,8
INT,283,070489,3,109,0.02752294,0.02676542,8
INT,283,070689,2,109,0.01834862,0.01801195,8
INT,283,070702,3,109,0.02752294,0.02676542,8
INT,283,070703,1,109,0.009174312,0.009090144,8
INT,283,070715,3,109,0.02752294,0.02676542,8
INT,283,070718,1,109,0.009174312,0.009090144,8
INT,283,072106,1,109,0.009174312,0.009090144,8
INT,283,072417,3,109,0.02752294,0.02676542,8
INT,283,072501,3,109,0.02752294,0.02676542,8
INT,283,072502,1,109,0.009174312,0.009090144,8
INT,283,072511,1,109,0.009174312,0.009090144,8
INT,283,072519,1,109,0.009174312,0.009090144,8
